run_id,timestamp_utc,provider,model,llm_model,experiment_name,experiment_id,sampling_surface,requested_sampling_profile,effective_sampling_profile,requested_sampling_json,effective_sampling_json,unsupported_sampling_json,google_thinking_mode,prompt_version,certificate_version,project_folder,surface,cases_file,case_selector,hypothesis,cases_path,result_file,chain_result_file,import_catalog_file,raw_dir,cases_total,pass_count,false_refusal_count,false_accept_count,request_failure_count,schema_failure_count,parse_failure_count,kernel_failure_count,format_failure_count,avg_latency_ms,max_latency_ms,run_elapsed_seconds,category_count
bridge-only-authoring-canonical-20260404_bridge-only-authoring-main-glm-5-cloud-r02,2026-04-04T11:50:53Z,compatible,compatible:glm-5:cloud,glm-5:cloud,bridge-only-authoring-canonical-v1,bridge-only-authoring-canonical-v1-temp0-seed42-topp1-r02-20260404,compatible_openai_chat_completions,temp0_seed42_topp1,temp0_seed42_topp1,"{""temperature"":0,""seed"":42,""top_p"":1}","{""temperature"":0,""seed"":42,""top_p"":1}",,,hilbert-ai-verification-bridge-only-canonical-vars-v1.0,1.0.0,hilbert-ai-verification-benchmark-v2-held-out,direct,cases/bridge-only-authoring-canonical-phase1.csv,all,A minimal Hilbert-style certificate kernel can serve as a useful trust boundary for a formalizable subset of AI-assisted reasoning outputs.,C:/Users/nokclock/Documents/GitHub/collabsphere/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/cases/bridge-only-authoring-canonical-phase1.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/result_bj_cb3c2766cbcb.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/chain_result_bj_cb3c2766cbcb.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/imported_certificate_catalog_bj_cb3c2766cbcb.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/raw/bj_cb3c2766cbcb,8,7,0,0,1,0,0,0,0,22302.75,60000,178,1
bridge-only-authoring-canonical-20260404_bridge-only-authoring-main-glm-5-cloud-r01,2026-04-04T11:50:58Z,compatible,compatible:glm-5:cloud,glm-5:cloud,bridge-only-authoring-canonical-v1,bridge-only-authoring-canonical-v1-temp0-seed42-topp1-r01-20260404,compatible_openai_chat_completions,temp0_seed42_topp1,temp0_seed42_topp1,"{""temperature"":0,""seed"":42,""top_p"":1}","{""temperature"":0,""seed"":42,""top_p"":1}",,,hilbert-ai-verification-bridge-only-canonical-vars-v1.0,1.0.0,hilbert-ai-verification-benchmark-v2-held-out,direct,cases/bridge-only-authoring-canonical-phase1.csv,all,A minimal Hilbert-style certificate kernel can serve as a useful trust boundary for a formalizable subset of AI-assisted reasoning outputs.,C:/Users/nokclock/Documents/GitHub/collabsphere/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/cases/bridge-only-authoring-canonical-phase1.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/result_bj_94f604850d12.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/chain_result_bj_94f604850d12.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/imported_certificate_catalog_bj_94f604850d12.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/raw/bj_94f604850d12,8,6,0,0,1,1,0,0,0,23963.75,60000,191,1
bridge-only-authoring-canonical-20260404_bridge-only-authoring-main-glm-5-cloud-r03,2026-04-04T11:51:57Z,compatible,compatible:glm-5:cloud,glm-5:cloud,bridge-only-authoring-canonical-v1,bridge-only-authoring-canonical-v1-temp0-seed42-topp1-r03-20260404,compatible_openai_chat_completions,temp0_seed42_topp1,temp0_seed42_topp1,"{""temperature"":0,""seed"":42,""top_p"":1}","{""temperature"":0,""seed"":42,""top_p"":1}",,,hilbert-ai-verification-bridge-only-canonical-vars-v1.0,1.0.0,hilbert-ai-verification-benchmark-v2-held-out,direct,cases/bridge-only-authoring-canonical-phase1.csv,all,A minimal Hilbert-style certificate kernel can serve as a useful trust boundary for a formalizable subset of AI-assisted reasoning outputs.,C:/Users/nokclock/Documents/GitHub/collabsphere/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/cases/bridge-only-authoring-canonical-phase1.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/result_bj_7739e9849573.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/chain_result_bj_7739e9849573.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/imported_certificate_catalog_bj_7739e9849573.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/raw/bj_7739e9849573,8,7,0,0,1,0,0,0,0,27610.75,60000,221,1
bridge-only-authoring-canonical-20260404_bridge-only-authoring-main-deepseek-v3-1-671b-cloud-r01,2026-04-04T11:52:28Z,compatible,compatible:deepseek-v3.1:671b-cloud,deepseek-v3.1:671b-cloud,bridge-only-authoring-canonical-v1,bridge-only-authoring-canonical-v1-temp0-seed42-topp1-r01-20260404,compatible_openai_chat_completions,temp0_seed42_topp1,temp0_seed42_topp1,"{""temperature"":0,""seed"":42,""top_p"":1}","{""temperature"":0,""seed"":42,""top_p"":1}",,,hilbert-ai-verification-bridge-only-canonical-vars-v1.0,1.0.0,hilbert-ai-verification-benchmark-v2-held-out,direct,cases/bridge-only-authoring-canonical-phase1.csv,all,A minimal Hilbert-style certificate kernel can serve as a useful trust boundary for a formalizable subset of AI-assisted reasoning outputs.,C:/Users/nokclock/Documents/GitHub/collabsphere/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/cases/bridge-only-authoring-canonical-phase1.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/result_bj_b0fdd7307205.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/chain_result_bj_b0fdd7307205.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/imported_certificate_catalog_bj_b0fdd7307205.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/raw/bj_b0fdd7307205,8,6,2,0,0,0,0,0,0,3798.62,8503,30,1
bridge-only-authoring-canonical-20260404_bridge-only-authoring-main-glm-5-cloud-r05,2026-04-04T11:52:29Z,compatible,compatible:glm-5:cloud,glm-5:cloud,bridge-only-authoring-canonical-v1,bridge-only-authoring-canonical-v1-temp0-seed42-topp1-r05-20260404,compatible_openai_chat_completions,temp0_seed42_topp1,temp0_seed42_topp1,"{""temperature"":0,""seed"":42,""top_p"":1}","{""temperature"":0,""seed"":42,""top_p"":1}",,,hilbert-ai-verification-bridge-only-canonical-vars-v1.0,1.0.0,hilbert-ai-verification-benchmark-v2-held-out,direct,cases/bridge-only-authoring-canonical-phase1.csv,all,A minimal Hilbert-style certificate kernel can serve as a useful trust boundary for a formalizable subset of AI-assisted reasoning outputs.,C:/Users/nokclock/Documents/GitHub/collabsphere/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/cases/bridge-only-authoring-canonical-phase1.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/result_bj_a536a2b3a717.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/chain_result_bj_a536a2b3a717.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/imported_certificate_catalog_bj_a536a2b3a717.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/raw/bj_a536a2b3a717,8,8,0,0,0,0,0,0,0,11292.75,26013,90,1
bridge-only-authoring-canonical-20260404_bridge-only-authoring-main-deepseek-v3-1-671b-cloud-r02,2026-04-04T11:52:51Z,compatible,compatible:deepseek-v3.1:671b-cloud,deepseek-v3.1:671b-cloud,bridge-only-authoring-canonical-v1,bridge-only-authoring-canonical-v1-temp0-seed42-topp1-r02-20260404,compatible_openai_chat_completions,temp0_seed42_topp1,temp0_seed42_topp1,"{""temperature"":0,""seed"":42,""top_p"":1}","{""temperature"":0,""seed"":42,""top_p"":1}",,,hilbert-ai-verification-bridge-only-canonical-vars-v1.0,1.0.0,hilbert-ai-verification-benchmark-v2-held-out,direct,cases/bridge-only-authoring-canonical-phase1.csv,all,A minimal Hilbert-style certificate kernel can serve as a useful trust boundary for a formalizable subset of AI-assisted reasoning outputs.,C:/Users/nokclock/Documents/GitHub/collabsphere/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/cases/bridge-only-authoring-canonical-phase1.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/result_bj_0ef9e6195dd2.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/chain_result_bj_0ef9e6195dd2.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/imported_certificate_catalog_bj_0ef9e6195dd2.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/raw/bj_0ef9e6195dd2,8,6,2,0,0,0,0,0,0,2850.00,4210,22,1
bridge-only-authoring-canonical-20260404_bridge-only-authoring-main-deepseek-v3-1-671b-cloud-r03,2026-04-04T11:52:54Z,compatible,compatible:deepseek-v3.1:671b-cloud,deepseek-v3.1:671b-cloud,bridge-only-authoring-canonical-v1,bridge-only-authoring-canonical-v1-temp0-seed42-topp1-r03-20260404,compatible_openai_chat_completions,temp0_seed42_topp1,temp0_seed42_topp1,"{""temperature"":0,""seed"":42,""top_p"":1}","{""temperature"":0,""seed"":42,""top_p"":1}",,,hilbert-ai-verification-bridge-only-canonical-vars-v1.0,1.0.0,hilbert-ai-verification-benchmark-v2-held-out,direct,cases/bridge-only-authoring-canonical-phase1.csv,all,A minimal Hilbert-style certificate kernel can serve as a useful trust boundary for a formalizable subset of AI-assisted reasoning outputs.,C:/Users/nokclock/Documents/GitHub/collabsphere/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/cases/bridge-only-authoring-canonical-phase1.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/result_bj_1503c6caa9b9.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/chain_result_bj_1503c6caa9b9.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/imported_certificate_catalog_bj_1503c6caa9b9.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/raw/bj_1503c6caa9b9,8,6,2,0,0,0,0,0,0,2974.50,5410,23,1
bridge-only-authoring-canonical-20260404_bridge-only-authoring-main-deepseek-v3-1-671b-cloud-r04,2026-04-04T11:53:20Z,compatible,compatible:deepseek-v3.1:671b-cloud,deepseek-v3.1:671b-cloud,bridge-only-authoring-canonical-v1,bridge-only-authoring-canonical-v1-temp0-seed42-topp1-r04-20260404,compatible_openai_chat_completions,temp0_seed42_topp1,temp0_seed42_topp1,"{""temperature"":0,""seed"":42,""top_p"":1}","{""temperature"":0,""seed"":42,""top_p"":1}",,,hilbert-ai-verification-bridge-only-canonical-vars-v1.0,1.0.0,hilbert-ai-verification-benchmark-v2-held-out,direct,cases/bridge-only-authoring-canonical-phase1.csv,all,A minimal Hilbert-style certificate kernel can serve as a useful trust boundary for a formalizable subset of AI-assisted reasoning outputs.,C:/Users/nokclock/Documents/GitHub/collabsphere/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/cases/bridge-only-authoring-canonical-phase1.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/result_bj_73526f51ac14.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/chain_result_bj_73526f51ac14.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/imported_certificate_catalog_bj_73526f51ac14.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/raw/bj_73526f51ac14,8,6,2,0,0,0,0,0,0,3405.75,9312,27,1
bridge-only-authoring-canonical-20260404_bridge-only-authoring-main-deepseek-v3-1-671b-cloud-r05,2026-04-04T11:53:34Z,compatible,compatible:deepseek-v3.1:671b-cloud,deepseek-v3.1:671b-cloud,bridge-only-authoring-canonical-v1,bridge-only-authoring-canonical-v1-temp0-seed42-topp1-r05-20260404,compatible_openai_chat_completions,temp0_seed42_topp1,temp0_seed42_topp1,"{""temperature"":0,""seed"":42,""top_p"":1}","{""temperature"":0,""seed"":42,""top_p"":1}",,,hilbert-ai-verification-bridge-only-canonical-vars-v1.0,1.0.0,hilbert-ai-verification-benchmark-v2-held-out,direct,cases/bridge-only-authoring-canonical-phase1.csv,all,A minimal Hilbert-style certificate kernel can serve as a useful trust boundary for a formalizable subset of AI-assisted reasoning outputs.,C:/Users/nokclock/Documents/GitHub/collabsphere/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/cases/bridge-only-authoring-canonical-phase1.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/result_bj_75d549ef6eef.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/chain_result_bj_75d549ef6eef.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/imported_certificate_catalog_bj_75d549ef6eef.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/raw/bj_75d549ef6eef,8,6,2,0,0,0,0,0,0,4842.00,14055,38,1
bridge-only-authoring-canonical-20260404_bridge-only-authoring-main-glm-5-cloud-r04,2026-04-04T11:53:41Z,compatible,compatible:glm-5:cloud,glm-5:cloud,bridge-only-authoring-canonical-v1,bridge-only-authoring-canonical-v1-temp0-seed42-topp1-r04-20260404,compatible_openai_chat_completions,temp0_seed42_topp1,temp0_seed42_topp1,"{""temperature"":0,""seed"":42,""top_p"":1}","{""temperature"":0,""seed"":42,""top_p"":1}",,,hilbert-ai-verification-bridge-only-canonical-vars-v1.0,1.0.0,hilbert-ai-verification-benchmark-v2-held-out,direct,cases/bridge-only-authoring-canonical-phase1.csv,all,A minimal Hilbert-style certificate kernel can serve as a useful trust boundary for a formalizable subset of AI-assisted reasoning outputs.,C:/Users/nokclock/Documents/GitHub/collabsphere/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/cases/bridge-only-authoring-canonical-phase1.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/result_bj_441b0db26fd4.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/chain_result_bj_441b0db26fd4.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/result/imported_certificate_catalog_bj_441b0db26fd4.csv,C:/Users/nokclock/Documents/GitHub/llm-verifyier/research/artifacts/hilbert-ai-verification-benchmark-v2-held-out/raw/bj_441b0db26fd4,8,8,0,0,0,0,0,0,0,20893.25,31793,167,1
